event_id,timestamp,session_id,operator_id,machine_id,worker_distance_m,worker_relative_direction,closing_speed_mps,machine_speed_kmh,swing_angle_deg,arm_speed,bucket_state,attachment_movement,machine_state,worker_in_envelope,site_slope_deg,surface_type,congestion_level,blind_zone_flag,rain_mm,visibility_m,dust_level,day_night,seatbelt_status,event_type,severity,trigger_reason,required_action,alert_sent,alert_queued,incident_logged,data_source,synthetic_flag,confidence
SE00729,2026-04-08T03:51:13,S001551,OP1005,EXC010,11.3,front,0.266,0.1,0.0,0.535,loading,True,digging,False,10.1,rocky,low,True,0.25,2040.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.839
SE00730,2026-08-21T22:26:11,S003723,OP1012,EXC001,12.7,rear,0.055,1.2,0.0,0.0,closed,False,safe_idle,False,14.9,soft,medium,True,0.2,386.0,medium,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.8
SE00731,2026-01-06T17:40:30,S000088,OP1020,EXC010,14.8,right,0.381,1.5,0.0,0.757,open,True,digging,False,11.3,wet,medium,True,0.0,4578.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.911
SE00732,2026-06-10T01:47:53,S002558,OP1011,EXC001,11.6,rear,0.33,2.8,0.0,0.649,loading,True,digging,False,8.6,soft,medium,False,0.0,3877.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.859
SE00733,2026-08-13T13:22:22,S003589,OP1006,EXC008,8.1,rear,0.406,2.2,0.0,0.554,loading,True,digging,False,11.8,wet,high,False,0.22,3286.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.848
SE00734,2026-01-06T10:59:33,S000083,OP1012,EXC007,15.0,front,0.092,6.8,0.0,0.0,closed,False,traveling,False,8.6,soft,medium,True,0.2,1476.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.856
SE00735,2026-03-29T15:26:15,S001398,OP1002,EXC005,9.4,front,0.904,1.7,37.2,0.919,open,True,swinging,True,14.1,rocky,high,False,0.0,3288.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.863
SE00736,2026-02-04T19:38:39,S000553,OP1018,EXC006,9.7,front,0.116,0.3,0.0,0.0,loading,False,safe_idle,False,11.3,wet,medium,False,10.65,301.0,medium,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.777
SE00737,2026-02-22T01:52:23,S000830,OP1019,EXC008,9.3,left,0.377,2.6,0.0,0.939,closed,True,digging,False,9.0,paved,low,False,0.21,628.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.831
SE00738,2026-01-07T20:59:50,S000106,OP1028,EXC001,11.4,rear,0.936,2.0,82.3,0.903,loading,True,swinging,True,11.3,wet,medium,True,0.39,879.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.871
SE00739,2026-06-03T11:48:18,S002452,OP1003,EXC001,10.3,left,1.915,2.2,27.6,0.636,open,True,swinging,True,11.8,wet,high,False,0.97,3902.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.964
SE00740,2026-08-22T17:49:23,S003736,OP1024,EXC001,11.9,rear,0.0,1.0,0.0,0.0,closed,False,safe_idle,False,10.1,rocky,low,False,3.06,3367.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.774
SE00741,2026-04-07T10:04:57,S001539,OP1013,EXC008,8.6,left,0.337,2.5,0.0,0.92,open,True,digging,False,14.1,rocky,high,False,0.13,2284.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.872
SE00742,2026-09-14T20:21:08,S004106,OP1003,EXC005,10.7,front,0.925,2.9,17.2,0.699,closed,True,swinging,True,2.4,soft,medium,False,0.54,3188.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.916
SE00743,2026-09-17T01:43:05,S004142,OP1009,EXC007,11.7,front,1.953,0.4,41.9,0.424,open,True,swinging,True,11.3,wet,medium,False,0.0,2105.0,low,night,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.975
SE00744,2026-10-01T18:34:13,S004377,OP1029,EXC007,21.9,right,0.0,9.1,0.0,0.0,loading,False,traveling,False,11.3,wet,medium,True,0.0,484.0,medium,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.868
SE00745,2026-04-24T07:28:02,S001809,OP1003,EXC002,8.3,left,0.383,1.0,0.0,0.636,open,True,digging,False,2.4,soft,medium,True,0.43,307.0,medium,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.902
SE00746,2026-05-13T15:55:56,S002119,OP1028,EXC002,142.1,left,0.0,14.7,0.0,0.0,closed,False,traveling,False,1.4,paved,high,False,0.52,632.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.963
SE00747,2026-06-29T10:05:32,S002867,OP1005,EXC010,9.1,front,0.0,0.5,0.0,0.0,open,False,safe_idle,False,3.3,soft,high,True,0.13,98.0,high,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.848
SE00748,2026-02-10T04:05:07,S000639,OP1025,EXC001,18.0,rear,0.051,12.2,0.0,0.0,closed,False,traveling,False,11.3,wet,medium,False,0.6,2512.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.791
SE00749,2026-10-03T22:22:48,S004411,OP1021,EXC009,12.2,rear,0.072,7.5,0.0,0.0,loading,False,traveling,False,2.4,soft,medium,False,0.0,761.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.793
SE00750,2026-07-29T18:05:51,S003352,OP1007,EXC003,22.0,right,0.173,5.6,0.0,0.0,open,False,traveling,False,2.4,soft,medium,False,0.46,3122.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.759
SE00751,2026-01-03T17:44:30,S000040,OP1003,EXC008,6.5,rear,1.009,1.8,70.6,0.619,open,True,swinging,True,14.9,soft,medium,False,0.0,1806.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.878
SE00752,2026-09-11T21:29:06,S004058,OP1021,EXC001,9.0,left,0.887,1.6,14.8,0.872,loading,True,swinging,True,9.0,paved,low,True,4.8,1166.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.911
SE00753,2026-08-13T02:37:41,S003582,OP1020,EXC008,16.2,rear,0.0,0.2,0.0,0.0,open,False,safe_idle,False,11.8,wet,high,False,0.0,780.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.76
SE00754,2026-02-16T19:48:25,S000746,OP1021,EXC006,13.2,front,0.355,0.9,0.0,0.379,loading,True,digging,False,2.4,soft,medium,False,0.0,2952.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.837
SE00755,2026-05-11T04:58:15,S002080,OP1019,EXC004,18.9,rear,0.0,2.2,0.0,0.0,closed,False,safe_idle,False,10.1,rocky,low,False,0.0,1685.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.783
SE00756,2026-09-05T12:55:48,S003957,OP1024,EXC004,11.2,rear,0.38,0.2,0.0,0.897,loading,True,digging,False,14.9,soft,medium,False,0.2,3806.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.836
SE00757,2026-01-11T00:09:48,S000156,OP1023,EXC007,9.2,front,0.381,2.6,0.0,0.457,open,True,digging,False,8.6,soft,medium,False,0.0,395.0,medium,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.823
SE00758,2026-07-04T16:38:51,S002951,OP1004,EXC002,15.7,right,0.0,2.9,0.0,0.0,loading,False,safe_idle,False,10.1,rocky,low,False,0.0,3614.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.771
SE00759,2026-06-22T00:53:38,S002749,OP1023,EXC002,15.0,rear,0.016,0.0,0.0,0.0,loading,False,safe_idle,False,11.8,wet,high,False,0.0,4110.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.766
SE00760,2026-11-03T02:21:28,S004894,OP1024,EXC001,11.2,front,0.912,1.9,51.0,0.871,loading,True,swinging,True,8.6,soft,medium,False,0.0,463.0,medium,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.927
SE00761,2026-10-05T19:05:33,S004441,OP1027,EXC002,125.7,right,0.0,11.3,0.0,0.0,open,False,traveling,False,9.0,paved,low,False,0.63,2615.0,low,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.966
SE00762,2026-11-01T04:03:42,S004863,OP1004,EXC001,13.8,front,0.242,14.5,0.0,0.0,open,False,traveling,False,14.1,rocky,high,False,0.33,3016.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.847
SE00763,2026-05-01T05:40:54,S001920,OP1022,EXC001,15.5,front,0.197,6.9,0.0,0.0,loading,False,traveling,False,8.6,soft,medium,False,0.6,2981.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.833
SE00764,2026-02-14T11:18:09,S000708,OP1027,EXC004,155.1,front,0.109,9.6,0.0,0.0,loading,False,traveling,False,10.1,rocky,low,False,0.0,2687.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.9
SE00765,2026-07-14T23:14:07,S003116,OP1020,EXC010,12.9,front,0.243,11.9,0.0,0.0,open,False,traveling,False,11.3,wet,medium,False,0.0,2635.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.842
SE00766,2026-07-26T04:39:00,S003294,OP1019,EXC003,143.3,rear,0.0,10.8,0.0,0.0,open,False,traveling,False,11.8,wet,high,False,0.0,3305.0,low,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.925
SE00767,2026-02-06T08:23:05,S000578,OP1017,EXC005,14.6,right,0.374,3.0,0.0,0.492,closed,True,digging,False,11.3,wet,medium,False,0.32,4314.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.819
SE00768,2026-06-29T08:41:18,S002866,OP1003,EXC005,14.9,front,0.303,0.1,0.0,0.387,loading,True,digging,False,8.6,soft,medium,False,0.1,2465.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.842
SE00769,2026-04-25T19:53:24,S001834,OP1021,EXC007,17.4,rear,0.052,2.1,0.0,0.0,loading,False,safe_idle,False,3.3,soft,high,False,0.0,423.0,medium,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.807
SE00770,2026-04-07T09:21:17,S001538,OP1026,EXC005,10.2,rear,0.194,1.6,0.0,0.837,loading,True,digging,False,1.4,paved,high,False,0.46,4446.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.798
SE00771,2026-01-10T16:47:54,S000152,OP1030,EXC004,192.9,right,0.0,10.5,0.0,0.0,loading,False,traveling,False,9.0,paved,low,False,1.13,1795.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.874
SE00772,2026-07-03T03:13:25,S002927,OP1020,EXC008,13.6,front,0.225,2.5,0.0,0.965,closed,True,digging,False,9.0,paved,low,False,0.0,3238.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.812
SE00773,2026-05-07T15:34:52,S002023,OP1001,EXC003,9.9,right,1.838,1.0,30.1,0.921,closed,True,swinging,True,2.4,soft,medium,False,0.0,2749.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.959
SE00774,2026-06-13T00:57:16,S002605,OP1015,EXC007,176.4,right,0.015,12.5,0.0,0.0,open,False,traveling,False,14.1,rocky,high,True,0.0,2429.0,low,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.934
SE00775,2026-02-25T18:52:08,S000888,OP1013,EXC003,12.9,front,0.35,0.7,0.0,0.325,closed,True,digging,False,3.3,soft,high,False,0.59,333.0,medium,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.827
SE00776,2026-09-25T15:53:03,S004279,OP1010,EXC006,7.9,front,0.853,2.6,60.3,0.88,open,True,swinging,True,14.9,soft,medium,True,0.0,1264.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.913
SE00777,2026-04-11T02:04:50,S001598,OP1029,EXC004,19.9,front,0.031,2.1,0.0,0.0,open,False,safe_idle,False,2.4,soft,medium,False,0.0,2857.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.784
SE00778,2026-01-24T12:37:07,S000372,OP1014,EXC007,7.7,left,0.88,3.0,34.7,0.452,closed,True,swinging,True,1.4,paved,high,False,0.69,200.0,medium,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.923
SE00779,2026-04-01T17:08:11,S001448,OP1002,EXC003,16.2,left,0.081,0.7,0.0,0.0,closed,False,safe_idle,False,11.3,wet,medium,False,0.5,1478.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.783
SE00780,2026-04-22T07:10:01,S001777,OP1008,EXC002,71.1,front,0.069,6.8,0.0,0.0,open,False,traveling,False,14.1,rocky,high,False,1.86,2798.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.844
SE00781,2026-06-09T20:15:47,S002554,OP1005,EXC006,64.7,rear,0.09,5.1,0.0,0.0,closed,False,traveling,False,10.1,rocky,low,True,0.87,4771.0,low,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.9
SE00782,2026-04-02T08:19:09,S001457,OP1005,EXC005,18.3,right,0.125,6.0,0.0,0.0,loading,False,traveling,False,8.6,soft,medium,False,0.0,736.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.75
SE00783,2026-06-14T23:39:34,S002636,OP1023,EXC008,16.7,right,0.074,5.8,0.0,0.0,closed,False,traveling,False,14.9,soft,medium,False,0.0,4509.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.807
SE00784,2026-08-24T09:41:37,S003762,OP1021,EXC001,183.2,left,0.035,9.7,0.0,0.0,loading,False,traveling,False,14.1,rocky,high,True,0.0,3808.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.897
SE00785,2026-01-06T03:56:48,S000079,OP1009,EXC002,10.1,right,0.391,2.2,0.0,0.891,closed,True,digging,False,9.0,paved,low,False,0.0,1799.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.906
SE00786,2026-10-15T03:44:38,S004590,OP1005,EXC007,9.9,left,0.336,0.5,0.0,0.721,closed,True,digging,False,11.8,wet,high,False,2.02,3356.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.866
SE00787,2026-02-11T08:21:05,S000658,OP1019,EXC010,14.6,rear,0.16,8.9,0.0,0.0,loading,False,traveling,False,9.0,paved,low,True,0.0,3171.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.844
SE00788,2026-07-31T08:36:43,S003378,OP1026,EXC009,19.9,front,0.0,2.2,0.0,0.0,loading,False,safe_idle,False,9.0,paved,low,False,0.21,1683.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.828
SE00789,2026-10-14T11:11:30,S004580,OP1002,EXC004,18.0,front,0.04,1.8,0.0,0.0,closed,False,safe_idle,False,2.4,soft,medium,False,0.0,1724.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.787
SE00790,2026-08-23T03:20:54,S003743,OP1025,EXC008,8.0,right,0.899,0.3,61.0,0.48,loading,True,swinging,True,8.6,soft,medium,False,0.0,4175.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.864
SE00791,2026-02-17T11:29:19,S000755,OP1015,EXC005,9.1,left,1.879,0.9,33.2,0.568,open,True,swinging,True,11.8,wet,high,True,0.22,437.0,medium,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.923
SE00792,2026-10-11T08:42:17,S004530,OP1012,EXC003,10.8,left,0.344,1.5,0.0,0.767,closed,True,digging,False,9.0,paved,low,False,0.0,726.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.891
SE00793,2026-01-18T18:44:48,S000281,OP1015,EXC010,14.1,front,0.106,10.2,0.0,0.0,open,False,traveling,False,9.0,paved,low,False,0.0,3949.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.818
SE00794,2026-09-12T23:20:41,S004076,OP1026,EXC001,8.5,left,0.043,0.3,0.0,0.0,closed,False,safe_idle,False,10.1,rocky,low,False,2.2,4560.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.807
SE00795,2026-10-26T16:19:52,S004775,OP1007,EXC010,11.7,right,1.832,1.5,13.5,0.783,closed,True,swinging,True,1.4,paved,high,False,0.23,2454.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.919
SE00796,2026-01-21T07:59:21,S000322,OP1004,EXC003,12.6,left,0.001,0.2,0.0,0.0,loading,False,safe_idle,False,14.9,soft,medium,True,0.25,3905.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.795
SE00797,2026-04-17T08:17:32,S001698,OP1030,EXC006,20.4,right,0.123,12.4,0.0,0.0,loading,False,traveling,False,3.3,soft,high,False,0.0,3133.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.827
SE00798,2026-02-23T12:45:10,S000853,OP1003,EXC001,198.1,left,0.0,8.0,0.0,0.0,closed,False,traveling,False,1.4,paved,high,True,0.45,2301.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.894
SE00799,2026-07-09T15:02:20,S003030,OP1005,EXC005,9.8,front,0.0,1.7,0.0,0.0,open,False,safe_idle,False,8.6,soft,medium,False,0.0,509.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.758
SE00800,2026-09-17T19:53:50,S004154,OP1017,EXC001,13.5,front,0.214,8.8,0.0,0.0,open,False,traveling,False,3.3,soft,high,False,0.53,1835.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.838
SE00801,2026-09-30T04:20:10,S004351,OP1008,EXC005,11.3,left,0.0,0.2,0.0,0.0,closed,False,safe_idle,False,11.3,wet,medium,False,0.07,957.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.789
SE00802,2026-07-20T15:14:09,S003207,OP1023,EXC003,9.3,left,0.297,2.6,0.0,0.467,loading,True,digging,False,10.1,rocky,low,False,0.68,1813.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.802
SE00803,2026-09-04T06:43:19,S003937,OP1016,EXC004,10.0,left,0.873,1.5,63.5,0.909,loading,True,swinging,True,14.1,rocky,high,False,0.46,4619.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.889
SE00804,2026-04-02T06:46:45,S001457,OP1005,EXC005,10.5,front,0.393,1.7,0.0,0.474,closed,True,digging,False,8.6,soft,medium,False,0.0,689.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.783
