session_id,task_id,operator_id,machine_id,start_timestamp,end_timestamp,task_type,task_phase,workload,target_output,priority,machine_condition,attachment_type,engine_hours,engine_load_pct,load_cycles,soil_material,soil_moisture_pct,soil_hardness_index,site_slope_deg,surface_type,congestion_level,travel_distance_km,rain_mm,temperature_c,heat_index_c,visibility_m,dust_level,day_night,shift_elapsed_min,operator_cumulative_hours,recent_idle_ratio,recent_load_ratio,recent_incident_count,actual_task_duration_min,actual_fuel_used_l,actual_idle_time_min,actual_cycle_count,data_source,synthetic_flag,data_quality_confidence
S003288,T01219,OP1011,EXC004,2026-07-25T17:22:43,2026-07-25T17:55:12,loading,wrap_up,medium,66.1,5,good,blade,3790.0,73.4,41,sand,79.3,0.142,9.0,paved,low,0.16,0.0,19.7,19.7,2933.0,low,day,682.0,33635.0,0.1602,0.5743,1,32.5,5.12,4.3,41,synthetic,True,0.85
S003289,T00228,OP1002,EXC010,2026-07-25T18:46:37,2026-07-25T19:58:30,hauling,active,heavy,5.5,3,good,blade,5000.0,96.2,57,rock,18.0,0.794,14.9,soft,medium,2.61,0.0,32.1,32.1,732.0,low,day,766.0,16943.2,0.0784,0.7985,0,71.88,11.66,6.8,57,synthetic,True,0.85
S003290,T00782,OP1012,EXC008,2026-07-25T20:11:29,2026-07-25T20:51:55,hauling,active,heavy,31.5,3,good,ripper,4805.0,80.7,41,mixed,71.5,0.761,10.1,rocky,low,3.63,0.0,34.1,34.1,908.0,low,night,851.0,18058.2,0.0663,0.7893,1,40.43,12.57,2.45,41,synthetic,True,0.85
S003291,T00506,OP1029,EXC002,2026-07-25T21:50:39,2026-07-25T22:59:31,stockpiling,active,medium,69.2,4,fair,grapple,3950.0,57.7,81,rock,42.1,0.735,1.4,paved,high,0.25,0.0,22.5,22.5,1181.0,low,night,950.0,28434.1,0.2167,0.6443,1,68.87,17.33,15.36,81,synthetic,True,0.85
S003292,T00912,OP1027,EXC009,2026-07-25T23:07:19,2026-07-26T00:12:56,loading,active,light,40.9,3,good,blade,4810.0,37.5,41,rock,28.3,0.906,14.1,rocky,high,3.91,3.57,32.2,34.2,4674.0,low,night,1027.0,6666.7,0.369,0.265,1,65.61,13.25,22.92,41,synthetic,True,0.85
S003293,T00191,OP1007,EXC006,2026-07-26T00:55:30,2026-07-26T02:21:29,excavation,active,medium,168.5,5,poor,grapple,3970.0,61.4,63,gravel,44.4,0.382,3.3,soft,high,1.9,0.0,25.9,25.9,4595.0,low,night,0.0,20982.0,0.2406,0.6102,0,85.99,19.69,20.28,63,synthetic,True,0.85
S003294,T00677,OP1019,EXC003,2026-07-26T02:07:12,2026-07-26T05:01:33,trenching,wrap_up,medium,166.1,1,poor,bucket,4055.0,63.1,191,mixed,35.7,0.409,11.8,wet,high,0.11,0.0,15.2,15.2,3328.0,low,night,0.0,33710.6,0.2584,0.6275,1,174.35,46.98,43.88,191,synthetic,True,0.85
S003295,T00864,OP1024,EXC010,2026-07-26T03:06:08,2026-07-26T04:41:47,loading,wrap_up,heavy,39.8,3,good,bucket,5000.0,80.2,145,rock,28.3,0.906,14.1,rocky,high,2.84,0.0,28.3,28.3,3782.0,low,night,0.0,23888.3,0.3102,0.8343,1,95.65,34.89,28.88,145,synthetic,True,0.85
S003296,T01039,OP1022,EXC004,2026-07-26T05:26:22,2026-07-26T08:19:29,excavation,active,heavy,222.8,5,good,grapple,3790.0,86.8,111,rock,21.9,0.872,11.3,wet,medium,2.39,1.24,29.6,31.6,330.0,medium,night,0.0,3658.0,0.2064,0.8565,2,173.13,46.2,35.61,111,synthetic,True,0.85
S003297,T00313,OP1030,EXC007,2026-07-26T06:21:03,2026-07-26T09:29:30,trenching,active,heavy,107.2,1,poor,grapple,3915.0,88.8,127,rock,42.1,0.735,1.4,paved,high,0.18,0.0,18.6,18.6,3862.0,low,day,21.0,20827.7,0.3159,0.8386,1,188.45,61.95,60.38,127,synthetic,True,0.85
S003298,T00254,OP1002,EXC008,2026-07-26T07:33:09,2026-07-26T08:45:51,excavation,active,medium,177.6,2,good,ripper,4805.0,66.1,58,rock,21.9,0.872,11.3,wet,medium,1.0,0.0,15.3,15.3,2618.0,low,day,93.0,16931.5,0.0623,0.6186,1,72.7,7.56,4.07,58,synthetic,True,0.85
S003299,T01432,OP1016,EXC008,2026-07-26T09:17:42,2026-07-26T10:16:04,hauling,active,medium,19.4,1,good,bucket,4805.0,59.7,76,rock,18.0,0.794,14.9,soft,medium,3.34,0.0,15.8,15.8,204.0,medium,day,197.0,22391.3,0.2325,0.6157,2,58.37,10.1,14.18,76,synthetic,True,0.85
S003300,T01300,OP1021,EXC003,2026-07-26T11:14:13,2026-07-26T13:23:23,excavation,wrap_up,medium,169.0,2,poor,ripper,4055.0,64.3,135,rock,42.1,0.735,1.4,paved,high,4.84,0.0,15.9,15.9,413.0,medium,day,314.0,4150.8,0.2233,0.6404,1,129.18,47.83,29.11,135,synthetic,True,0.85
S003301,T00280,OP1006,EXC010,2026-07-26T12:15:00,2026-07-26T13:29:59,loading,active,medium,23.2,5,good,blade,5000.0,65.3,66,rock,28.3,0.906,14.1,rocky,high,1.84,0.0,39.6,39.6,4951.0,low,day,375.0,23755.3,0.2023,0.5892,2,74.98,13.18,15.03,66,synthetic,True,0.85
S003302,T00058,OP1030,EXC004,2026-07-26T14:25:49,2026-07-26T15:10:59,loading,active,medium,29.7,4,good,grapple,3790.0,64.0,31,gravel,44.4,0.382,3.3,soft,high,4.32,0.0,32.6,32.6,457.0,medium,day,505.0,20747.1,0.3562,0.6883,2,45.16,9.34,16.34,31,synthetic,True,0.85
S003303,T00938,OP1028,EXC003,2026-07-26T15:08:42,2026-07-26T17:51:38,excavation,setup,heavy,145.5,1,poor,grapple,4055.0,88.9,110,rock,42.1,0.735,1.4,paved,high,3.22,0.0,28.3,28.3,4858.0,low,day,548.0,17987.1,0.1671,0.9033,2,162.93,66.85,27.98,110,synthetic,True,0.85
S003304,T00270,OP1029,EXC004,2026-07-26T17:05:16,2026-07-26T18:09:56,grading,active,medium,345.6,4,good,blade,3790.0,60.6,75,rock,21.9,0.872,11.3,wet,medium,1.73,0.0,34.3,34.3,1078.0,low,day,665.0,28326.2,0.1613,0.625,2,64.68,20.43,10.44,75,synthetic,True,0.85
S003305,T01101,OP1006,EXC005,2026-07-26T18:32:23,2026-07-26T19:29:51,hauling,active,medium,14.7,1,poor,hammer,4290.0,59.8,50,gravel,64.1,0.575,8.6,soft,medium,4.69,1.23,15.9,17.9,1371.0,low,day,752.0,23585.3,0.1262,0.6237,2,57.46,11.41,7.75,50,synthetic,True,0.85
S003306,T01102,OP1002,EXC007,2026-07-26T19:42:32,2026-07-26T21:44:15,trenching,active,medium,181.7,2,poor,grapple,3915.0,61.6,96,gravel,44.4,0.382,3.3,soft,high,2.15,0.0,29.3,29.3,1739.0,low,night,822.0,17101.8,0.0995,0.6174,1,121.72,17.72,13.44,96,synthetic,True,0.85
S003307,T01393,OP1019,EXC001,2026-07-26T21:56:35,2026-07-26T23:20:03,excavation,active,medium,385.7,2,good,hammer,3905.0,67.0,91,rock,21.9,0.872,11.3,wet,medium,3.83,0.0,36.0,36.0,3324.0,low,night,956.0,33694.2,0.1723,0.6639,0,83.46,25.16,14.8,91,synthetic,True,0.85
S003308,T00500,OP1028,EXC002,2026-07-26T23:06:28,2026-07-27T00:27:20,excavation,active,medium,337.2,3,fair,grapple,3950.0,58.6,55,rock,16.5,0.88,2.4,soft,medium,2.04,0.0,28.6,28.6,178.0,high,night,1026.0,17908.4,0.1621,0.6493,1,80.86,21.63,14.19,55,synthetic,True,0.85
S003309,T00654,OP1019,EXC009,2026-07-27T00:02:44,2026-07-27T01:43:37,grading,active,medium,747.3,4,good,bucket,4810.0,66.6,108,rock,28.3,0.906,14.1,rocky,high,4.25,0.0,30.8,30.8,3030.0,low,night,0.0,33720.4,0.2292,0.5868,1,100.89,33.37,23.71,108,synthetic,True,0.85
S003310,T01464,OP1008,EXC009,2026-07-27T01:31:18,2026-07-27T02:28:38,grading,active,medium,371.3,3,good,ripper,4810.0,66.8,60,rock,21.9,0.872,11.3,wet,medium,4.03,0.0,17.1,17.1,1794.0,low,night,0.0,25651.7,0.1562,0.5735,2,57.34,10.44,9.37,60,synthetic,True,0.85
S003311,T00099,OP1018,EXC006,2026-07-27T03:29:28,2026-07-27T05:22:12,excavation,wrap_up,medium,453.5,1,poor,ripper,3970.0,63.5,64,gravel,64.1,0.575,8.6,soft,medium,0.4,0.69,34.5,36.5,1115.0,low,night,0.0,18716.6,0.1923,0.5162,0,112.74,23.59,20.32,64,synthetic,True,0.85
S003312,T01430,OP1018,EXC010,2026-07-27T05:13:08,2026-07-27T06:10:28,hauling,wrap_up,heavy,13.6,5,good,bucket,5000.0,79.9,32,gravel,64.1,0.575,8.6,soft,medium,4.69,0.0,29.7,29.7,4496.0,low,night,0.0,18717.4,0.2157,0.8467,0,57.33,13.21,11.29,32,synthetic,True,0.85
S003313,T01264,OP1019,EXC008,2026-07-27T06:41:56,2026-07-27T07:35:40,loading,active,light,21.4,4,good,blade,4805.0,47.4,57,rock,28.3,0.906,14.1,rocky,high,0.88,0.0,39.3,39.3,3208.0,low,day,41.0,33831.7,0.2135,0.208,1,53.73,10.01,12.07,57,synthetic,True,0.85
S003314,T00376,OP1006,EXC009,2026-07-27T07:53:50,2026-07-27T09:52:28,trenching,active,heavy,151.6,4,good,hammer,4810.0,85.6,104,rock,16.5,0.88,2.4,soft,medium,2.19,0.0,37.3,37.3,547.0,low,day,113.0,23749.6,0.1676,0.9004,1,118.64,23.28,18.74,104,synthetic,True,0.85
S003315,T00799,OP1026,EXC005,2026-07-27T09:58:42,2026-07-27T11:42:45,stockpiling,wrap_up,medium,189.9,2,poor,ripper,4290.0,61.3,115,rock,21.9,0.872,11.3,wet,medium,0.47,0.0,24.7,24.7,233.0,medium,day,238.0,20056.1,0.1692,0.6608,0,104.05,28.54,16.69,115,synthetic,True,0.85
S003316,T00820,OP1018,EXC002,2026-07-27T11:07:53,2026-07-27T12:08:02,loading,active,medium,28.5,5,fair,blade,3950.0,72.4,35,rock,42.1,0.735,1.4,paved,high,3.21,0.0,18.9,18.9,937.0,low,day,307.0,18621.8,0.2836,0.6105,0,60.14,8.29,16.87,35,synthetic,True,0.85
S003317,T00781,OP1018,EXC003,2026-07-27T12:00:50,2026-07-27T12:59:04,loading,active,light,95.7,5,poor,hammer,4055.0,33.9,33,rock,18.0,0.794,14.9,soft,medium,4.5,0.0,39.7,39.7,2420.0,low,day,360.0,18716.2,0.2147,0.2417,0,58.23,10.65,12.41,33,synthetic,True,0.85
S003318,T01242,OP1003,EXC009,2026-07-27T14:00:30,2026-07-27T15:32:22,excavation,active,heavy,342.7,2,good,bucket,4810.0,86.1,117,mixed,71.5,0.761,10.1,rocky,low,4.68,0.0,25.0,25.0,3254.0,low,day,480.0,17899.8,0.0205,0.8496,2,91.86,33.51,1.84,117,synthetic,True,0.85
S003319,T00177,OP1017,EXC006,2026-07-27T15:16:17,2026-07-27T18:00:21,excavation,active,medium,92.3,4,poor,hammer,3970.0,63.9,133,rock,28.3,0.906,14.1,rocky,high,3.77,0.0,22.2,22.2,3658.0,low,day,556.0,19208.4,0.2402,0.5866,0,164.06,42.97,38.41,133,synthetic,True,0.85
S003320,T00587,OP1009,EXC009,2026-07-27T17:10:56,2026-07-27T20:00:04,excavation,active,heavy,196.9,4,good,grapple,4810.0,89.8,216,rock,28.3,0.906,14.1,rocky,high,3.69,0.0,37.5,37.5,4824.0,low,day,670.0,26447.0,0.1934,0.8342,0,169.14,35.33,31.91,216,synthetic,True,0.85
S003321,T00588,OP1012,EXC010,2026-07-27T18:57:52,2026-07-27T19:44:02,loading,active,light,50.6,3,good,hammer,5000.0,45.8,49,mixed,35.7,0.409,11.8,wet,high,0.12,0.0,39.3,39.3,3505.0,low,day,777.0,18070.2,0.1108,0.4581,1,46.17,5.48,4.98,49,synthetic,True,0.85
S003322,T00698,OP1006,EXC007,2026-07-27T20:26:17,2026-07-27T22:19:46,excavation,active,medium,68.2,4,poor,hammer,3915.0,59.5,97,gravel,44.4,0.382,3.3,soft,high,3.15,0.0,25.4,25.4,676.0,low,night,866.0,23658.4,0.1763,0.6635,1,113.5,20.45,19.76,97,synthetic,True,0.85
S003323,T00742,OP1020,EXC010,2026-07-27T21:16:26,2026-07-27T23:15:55,excavation,setup,heavy,455.9,5,good,ripper,5000.0,79.2,125,mixed,35.7,0.409,11.8,wet,high,4.21,0.25,31.6,33.6,2475.0,low,night,916.0,22589.5,0.1668,0.8608,2,119.47,32.36,19.48,125,synthetic,True,0.85
S003324,T01149,OP1024,EXC003,2026-07-27T22:30:24,2026-07-27T23:22:47,stockpiling,setup,medium,125.4,3,poor,ripper,4055.0,63.8,77,sand,79.3,0.142,9.0,paved,low,2.21,0.0,25.1,25.1,4248.0,low,night,990.0,23791.9,0.1669,0.5631,1,52.38,11.66,8.8,77,synthetic,True,0.85
S003325,T00309,OP1019,EXC006,2026-07-28T00:42:12,2026-07-28T01:38:37,grading,active,medium,102.2,2,poor,blade,3970.0,62.6,59,sand,79.3,0.142,9.0,paved,low,3.09,0.0,34.7,34.7,3818.0,low,night,0.0,33851.1,0.1971,0.6395,1,56.41,17.98,10.66,59,synthetic,True,0.85
S003326,T01492,OP1023,EXC004,2026-07-28T01:30:23,2026-07-28T03:30:47,excavation,wrap_up,medium,301.1,5,good,blade,3790.0,59.6,85,mixed,35.7,0.409,11.8,wet,high,3.92,2.26,36.6,38.6,3291.0,low,night,0.0,3562.7,0.1879,0.5885,2,120.39,15.08,22.23,85,synthetic,True,0.85
S003327,T00757,OP1026,EXC009,2026-07-28T03:38:48,2026-07-28T04:51:43,grading,active,light,183.4,5,good,blade,4810.0,41.8,81,rock,28.3,0.906,14.1,rocky,high,4.77,0.0,36.6,36.6,1926.0,low,night,0.0,20094.2,0.2331,0.2477,0,72.91,16.08,17.97,81,synthetic,True,0.85
S003328,T00018,OP1010,EXC008,2026-07-28T05:06:36,2026-07-28T06:29:15,stockpiling,wrap_up,heavy,80.0,5,good,ripper,4805.0,84.4,67,rock,21.9,0.872,11.3,wet,medium,0.6,0.0,30.3,30.3,3310.0,low,night,0.0,23254.8,0.154,0.8101,2,82.65,14.57,12.94,67,synthetic,True,0.85
S003329,T00560,OP1002,EXC001,2026-07-28T06:02:54,2026-07-28T08:46:54,trenching,active,heavy,35.3,2,good,grapple,3905.0,80.3,132,rock,21.9,0.872,11.3,wet,medium,2.98,0.0,35.5,35.5,3169.0,low,day,2.0,17005.3,0.0903,0.8711,0,164.0,30.32,12.16,132,synthetic,True,0.85
S003330,T01348,OP1019,EXC008,2026-07-28T07:51:09,2026-07-28T08:31:54,hauling,active,medium,15.6,5,good,ripper,4805.0,69.3,43,gravel,64.1,0.575,8.6,soft,medium,4.42,0.0,22.0,22.0,421.0,medium,day,111.0,33699.8,0.2009,0.6265,0,40.75,10.55,8.2,43,synthetic,True,0.85
S003331,T01228,OP1002,EXC009,2026-07-28T09:27:10,2026-07-28T10:36:10,excavation,active,light,114.5,4,good,blade,4810.0,39.5,54,gravel,44.4,0.382,3.3,soft,high,0.96,3.6,20.9,22.9,3249.0,low,day,207.0,16945.2,0.1144,0.3901,1,69.0,4.72,8.1,54,synthetic,True,0.85
S003332,T00024,OP1006,EXC010,2026-07-28T10:32:23,2026-07-28T11:44:59,excavation,active,medium,315.6,4,good,blade,5000.0,70.2,63,gravel,44.4,0.382,3.3,soft,high,0.12,0.0,29.7,29.7,650.0,low,day,272.0,23774.1,0.218,0.5789,0,72.59,9.77,14.77,63,synthetic,True,0.85
S003333,T00612,OP1026,EXC008,2026-07-28T12:15:40,2026-07-28T12:45:02,hauling,active,light,44.5,3,good,ripper,4805.0,42.0,34,gravel,64.1,0.575,8.6,soft,medium,0.73,0.0,20.6,20.6,1869.0,low,day,375.0,20122.8,0.1969,0.2471,0,29.36,3.51,5.42,34,synthetic,True,0.85
S003334,T00163,OP1010,EXC009,2026-07-28T14:16:12,2026-07-28T15:04:05,excavation,setup,medium,105.8,2,good,bucket,4810.0,59.4,39,sand,79.3,0.142,9.0,paved,low,3.76,0.0,36.9,36.9,3112.0,low,day,496.0,23264.8,0.1009,0.6576,1,47.88,6.03,4.86,39,synthetic,True,0.85
S003335,T01440,OP1021,EXC010,2026-07-28T15:09:40,2026-07-28T18:07:44,excavation,active,heavy,237.0,2,good,hammer,5000.0,81.6,188,rock,18.0,0.794,14.9,soft,medium,4.39,0.0,39.4,39.4,255.0,medium,day,549.0,4168.8,0.1981,0.8639,0,178.07,73.91,37.94,188,synthetic,True,0.85
S003336,T00737,OP1003,EXC006,2026-07-28T16:31:17,2026-07-28T17:41:51,stockpiling,setup,medium,99.8,1,poor,blade,3970.0,75.4,91,rock,16.5,0.88,2.4,soft,medium,0.89,0.0,24.1,24.1,4565.0,low,day,631.0,17942.6,0.0369,0.6431,2,70.57,22.85,2.02,91,synthetic,True,0.85
S003337,T01261,OP1015,EXC006,2026-07-28T18:58:09,2026-07-28T22:12:18,trenching,active,heavy,134.6,1,poor,ripper,3970.0,75.0,130,mixed,35.7,0.409,11.8,wet,high,0.39,0.0,31.7,31.7,2643.0,low,day,778.0,19742.7,0.1149,0.8423,0,194.14,72.85,23.87,130,synthetic,True,0.85
S003338,T01156,OP1022,EXC004,2026-07-28T20:18:40,2026-07-28T22:08:24,trenching,active,medium,88.9,5,good,grapple,3790.0,62.2,69,gravel,44.4,0.382,3.3,soft,high,4.86,0.0,27.9,27.9,1645.0,low,night,858.0,3666.9,0.2679,0.6459,2,109.72,18.73,26.51,69,synthetic,True,0.85
S003339,T00423,OP1010,EXC008,2026-07-28T21:04:16,2026-07-28T21:48:26,loading,active,light,54.0,1,good,bucket,4805.0,38.9,33,rock,18.0,0.794,14.9,soft,medium,3.42,0.0,35.3,35.3,4884.0,low,night,904.0,23342.7,0.1611,0.2382,1,44.16,4.22,6.75,33,synthetic,True,0.85
S003340,T00220,OP1025,EXC006,2026-07-28T22:41:37,2026-07-29T00:53:32,excavation,active,heavy,308.7,1,poor,bucket,3970.0,82.7,129,gravel,64.1,0.575,8.6,soft,medium,1.53,0.0,16.4,16.4,1898.0,low,night,1001.0,14527.3,0.1397,0.8119,0,131.93,33.34,17.52,129,synthetic,True,0.85
S003341,T00134,OP1004,EXC010,2026-07-29T00:55:46,2026-07-29T04:04:45,trenching,active,heavy,108.5,5,good,grapple,5000.0,83.8,130,rock,18.0,0.794,14.9,soft,medium,3.05,0.74,37.3,39.3,881.0,low,night,0.0,24665.3,0.1199,0.8279,2,189.0,71.67,23.49,130,synthetic,True,0.85
S003342,T00757,OP1001,EXC002,2026-07-29T01:55:04,2026-07-29T03:05:30,grading,active,light,183.4,5,fair,hammer,3950.0,35.2,46,rock,28.3,0.906,14.1,rocky,high,4.77,0.0,27.2,27.2,637.0,low,night,0.0,28319.0,0.1936,0.2888,1,70.44,14.67,13.2,46,synthetic,True,0.85
S003343,T00534,OP1013,EXC005,2026-07-29T03:51:34,2026-07-29T05:49:25,excavation,active,medium,71.6,1,poor,bucket,4290.0,75.2,85,rock,18.0,0.794,14.9,soft,medium,2.02,0.0,36.0,36.0,2231.0,low,night,0.0,24403.6,0.2175,0.5638,2,117.84,20.19,25.46,85,synthetic,True,0.85
S003344,T01462,OP1004,EXC001,2026-07-29T04:45:32,2026-07-29T05:40:35,excavation,wrap_up,light,467.7,1,good,hammer,3905.0,31.6,35,rock,42.1,0.735,1.4,paved,high,4.48,0.0,19.7,19.7,2857.0,low,night,0.0,24734.9,0.162,0.3559,0,55.05,7.84,9.53,35,synthetic,True,0.85
S003345,T00205,OP1004,EXC007,2026-07-29T06:35:37,2026-07-29T08:09:09,hauling,active,heavy,27.4,3,poor,hammer,3915.0,94.6,64,rock,21.9,0.872,11.3,wet,medium,3.45,0.0,18.4,18.4,304.0,medium,day,35.0,24731.2,0.1103,0.8218,0,93.53,50.64,10.61,64,synthetic,True,0.85
S003346,T00245,OP1004,EXC007,2026-07-29T07:48:52,2026-07-29T08:48:09,loading,setup,light,18.4,2,poor,blade,3915.0,28.5,39,rock,18.0,0.794,14.9,soft,medium,1.71,0.0,30.8,30.8,1914.0,low,day,108.0,24833.5,0.1187,0.3635,0,59.29,15.07,7.12,39,synthetic,True,0.85
S003347,T00416,OP1021,EXC006,2026-07-29T09:05:26,2026-07-29T11:16:45,excavation,active,medium,282.1,5,poor,grapple,3970.0,67.4,140,gravel,44.4,0.382,3.3,soft,high,0.7,0.0,16.7,16.7,1923.0,low,day,185.0,4185.1,0.2397,0.5606,2,131.32,37.79,30.46,140,synthetic,True,0.85
S003348,T01045,OP1017,EXC010,2026-07-29T11:02:58,2026-07-29T11:46:10,stockpiling,setup,medium,271.9,4,good,grapple,5000.0,68.9,33,mixed,71.5,0.761,10.1,rocky,low,4.81,0.0,37.7,37.7,508.0,low,day,302.0,19191.0,0.1571,0.6144,0,43.2,6.65,6.9,33,synthetic,True,0.85
S003349,T00109,OP1021,EXC007,2026-07-29T12:42:13,2026-07-29T14:33:27,stockpiling,active,medium,102.4,5,poor,bucket,3915.0,69.1,117,gravel,44.4,0.382,3.3,soft,high,4.7,0.0,17.5,17.5,1250.0,low,day,402.0,4146.5,0.2298,0.6143,2,111.24,33.25,26.55,117,synthetic,True,0.85
S003350,T00310,OP1016,EXC006,2026-07-29T14:24:55,2026-07-29T16:57:19,grading,active,heavy,472.6,5,poor,hammer,3970.0,88.2,201,rock,18.0,0.794,14.9,soft,medium,0.1,0.0,36.3,36.3,3137.0,low,day,504.0,22452.6,0.221,0.9334,2,152.4,51.63,33.82,201,synthetic,True,0.85
S003351,T01147,OP1012,EXC007,2026-07-29T15:51:09,2026-07-29T16:54:44,excavation,active,medium,57.2,3,poor,hammer,3915.0,58.3,67,sand,79.3,0.142,9.0,paved,low,2.71,0.0,34.3,34.3,1807.0,low,day,591.0,18078.5,0.1185,0.5799,2,63.59,15.26,7.83,67,synthetic,True,0.85
S003352,T00783,OP1007,EXC003,2026-07-29T17:04:11,2026-07-29T18:39:08,excavation,active,medium,199.0,3,poor,grapple,4055.0,65.2,73,rock,16.5,0.88,2.4,soft,medium,1.06,0.0,23.2,23.2,3117.0,low,day,664.0,20883.7,0.2278,0.7346,0,94.96,22.13,21.42,73,synthetic,True,0.85
S003353,T00377,OP1003,EXC008,2026-07-29T18:08:17,2026-07-29T20:37:26,excavation,active,heavy,225.7,5,good,grapple,4805.0,88.0,194,mixed,35.7,0.409,11.8,wet,high,0.26,0.0,27.2,27.2,1622.0,low,day,728.0,17923.7,0.0372,0.8075,0,149.16,49.21,7.02,194,synthetic,True,0.85
S003354,T00334,OP1007,EXC002,2026-07-29T20:27:45,2026-07-29T21:18:55,hauling,wrap_up,light,36.9,1,fair,ripper,3950.0,35.9,36,rock,28.3,0.906,14.1,rocky,high,4.69,0.0,26.6,26.6,4624.0,low,night,867.0,21022.8,0.2378,0.3657,0,51.16,9.23,12.02,36,synthetic,True,0.85
S003355,T00433,OP1013,EXC008,2026-07-29T21:09:23,2026-07-29T21:34:01,loading,active,light,35.3,1,good,bucket,4805.0,44.9,19,rock,16.5,0.88,2.4,soft,medium,0.8,0.0,26.3,26.3,3048.0,low,night,909.0,24318.9,0.1657,0.3207,1,24.64,1.71,3.95,19,synthetic,True,0.85
S003356,T00939,OP1007,EXC001,2026-07-29T23:16:02,2026-07-30T00:31:30,trenching,active,light,150.2,1,good,grapple,3905.0,43.1,58,mixed,35.7,0.409,11.8,wet,high,3.0,0.0,33.6,33.6,4738.0,low,night,1036.0,20949.2,0.2783,0.2546,2,75.47,10.5,20.93,58,synthetic,True,0.85
S003357,T01347,OP1017,EXC009,2026-07-30T00:50:39,2026-07-30T01:57:31,excavation,active,light,269.9,2,good,blade,4810.0,41.2,52,rock,18.0,0.794,14.9,soft,medium,3.07,0.0,22.9,22.9,4487.0,low,night,0.0,19087.7,0.2384,0.3359,0,66.88,8.28,15.77,52,synthetic,True,0.85
S003358,T01004,OP1017,EXC008,2026-07-30T02:19:54,2026-07-30T03:48:22,stockpiling,active,heavy,58.8,3,good,hammer,4805.0,78.0,69,rock,42.1,0.735,1.4,paved,high,4.24,0.0,30.0,30.0,4931.0,low,night,0.0,19197.5,0.2493,0.8838,2,88.47,15.22,21.22,69,synthetic,True,0.85
S003359,T01136,OP1006,EXC002,2026-07-30T03:38:56,2026-07-30T04:10:51,loading,active,light,36.3,4,fair,grapple,3950.0,39.0,26,mixed,71.5,0.761,10.1,rocky,low,2.33,0.0,29.2,29.2,613.0,low,night,0.0,23735.2,0.154,0.3129,2,31.92,4.22,5.39,26,synthetic,True,0.85
S003360,T00742,OP1027,EXC007,2026-07-30T05:00:36,2026-07-30T08:33:07,excavation,setup,heavy,455.9,5,poor,ripper,3915.0,84.6,127,mixed,35.7,0.409,11.8,wet,high,4.21,0.0,30.6,30.6,3533.0,low,night,0.0,6586.4,0.34,0.845,2,212.52,105.97,75.16,127,synthetic,True,0.85
S003361,T00320,OP1016,EXC003,2026-07-30T06:50:47,2026-07-30T07:34:56,loading,setup,light,99.8,3,poor,bucket,4055.0,40.1,59,gravel,44.4,0.382,3.3,soft,high,4.43,0.0,25.7,25.7,3589.0,low,day,50.0,22417.9,0.3219,0.3348,1,44.15,6.38,13.56,59,synthetic,True,0.85
S003362,T00833,OP1018,EXC007,2026-07-30T08:06:10,2026-07-30T09:07:05,loading,active,light,92.3,4,poor,blade,3915.0,36.0,35,mixed,35.7,0.409,11.8,wet,high,0.13,0.0,30.9,30.9,561.0,low,day,126.0,18676.5,0.2004,0.2611,1,60.92,7.54,12.4,35,synthetic,True,0.85
S003363,T01005,OP1002,EXC005,2026-07-30T09:30:45,2026-07-30T10:32:55,grading,setup,light,842.9,2,poor,grapple,4290.0,36.9,48,rock,16.5,0.88,2.4,soft,medium,0.78,0.0,31.2,31.2,1166.0,low,day,210.0,16944.4,0.1228,0.308,2,62.17,7.47,6.97,48,synthetic,True,0.85
S003364,T00524,OP1010,EXC009,2026-07-30T11:21:10,2026-07-30T12:06:13,loading,active,medium,64.0,5,good,blade,4810.0,68.2,36,mixed,35.7,0.409,11.8,wet,high,1.52,0.0,16.8,16.8,1074.0,low,day,321.0,23361.3,0.2115,0.6454,2,45.06,5.72,9.35,36,synthetic,True,0.85
S003365,T00626,OP1021,EXC002,2026-07-30T12:01:18,2026-07-30T13:14:37,excavation,active,light,186.8,4,fair,grapple,3950.0,46.7,77,mixed,35.7,0.409,11.8,wet,high,2.3,0.0,34.6,34.6,1197.0,low,day,361.0,4218.4,0.2384,0.3102,2,73.33,13.65,17.62,77,synthetic,True,0.85
S003366,T00135,OP1020,EXC010,2026-07-30T14:25:02,2026-07-30T16:27:15,trenching,active,medium,193.2,5,good,grapple,5000.0,72.8,129,rock,18.0,0.794,14.9,soft,medium,0.99,1.48,23.2,25.2,4248.0,low,day,505.0,22615.0,0.0994,0.5878,0,122.22,23.67,14.1,129,synthetic,True,0.85
S003367,T00216,OP1007,EXC010,2026-07-30T15:57:14,2026-07-30T17:29:40,stockpiling,active,heavy,38.5,4,good,bucket,5000.0,84.8,68,rock,21.9,0.872,11.3,wet,medium,3.11,0.0,29.1,29.1,4120.0,low,day,597.0,20934.7,0.1917,0.8099,1,92.44,26.66,19.07,68,synthetic,True,0.85
S003368,T01271,OP1023,EXC003,2026-07-30T17:11:06,2026-07-30T21:27:54,excavation,active,medium,490.7,4,poor,grapple,4055.0,65.1,181,gravel,44.4,0.382,3.3,soft,high,0.27,11.29,16.5,18.5,72.0,high,day,671.0,3444.7,0.2025,0.5834,2,256.79,36.41,53.44,181,synthetic,True,0.85
